id,Gender,Age,City,Profession,Academic Pressure,Work Pressure,CGPA,Study Satisfaction,Job Satisfaction
18678,Male,23,Jaipur,Student,5,0,8,1,0
18680,Male,23,Srinagar,Student,1,,10,2,0
18694,Male,28,Thane,Student,3,0,5,4,0
18697,Male,24,Hyderabad,Student,5,0,7,3,0
18705,Male,24,Ahmedabad,Student,1,0,9,1,0
18712,Male,26,Bangalore,Student,1,0,8,2,0
18718,Male,34,Pune,Student,5,,8,5,0
18720,Female,27,,Student,2,0,6,3,0
18724,Male,23,,Student,1,0,9,4,0
18727,Female,24,Faridabad,Student,4,,10,2,0
18731,Female,30,Ludhiana,Student,3,0,6,4,0
18740,Male,33,Ludhiana,Student,3,0,9,4,0
18741,Female,28,Srinagar,Student,4,0,5,1,0
18743,Male,28,Lucknow,Student,4,0,9,2,0
18753,Female,29,Rajkot,Student,3,0,8,2,0
18760,Male,18,Vasai-Virar,Student,5,,9,,0
18767,Female,25,Srinagar,Student,3,0,7,2,0
18777,Male,28,,Student,2,0,10,5,0
18780,Female,23,Meerut,Student,5,0,8,2,0
18781,Male,21,Kalyan,Student,3,0,7,5,0
18787,Female,30,Ludhiana,Student,3,0,9,4,0
18793,Female,32,Meerut,Student,3,0,7,3,0
18808,Male,30,,Student,5,0,9,3,0
18811,Male,24,Thane,Student,2,0,9,4,0
18814,Female,26,Delhi,Student,4,,9,3,0
18824,Male,31,Ludhiana,Student,2,0,6,4,0
18829,Female,19,Delhi,Student,5,0,8,,0
18836,Female,22,Kolkata,Student,3,0,6,1,0
18837,Female,25,Thane,Student,3,0,9,,0
18841,Male,28,Meerut,Student,3,0,8,2,0
18849,Female,20,Hyderabad,Student,4,0,9,2,0
18862,Female,23,Vasai-Virar,Student,2,0,9,1,0
18865,Male,24,Ghaziabad,Student,1,0,8,,0
18868,Male,34,Vasai-Virar,Student,3,0,7,1,0
18874,Male,30,Srinagar,Student,2,0,6,2,0
18881,Female,20,Agra,Student,4,0,6,,0
18884,Female,31,Vasai-Virar,Student,5,,6,,0
18885,Male,19,,Student,5,0,8,5,0
18891,Male,28,Varanasi,Student,3,0,9,,0
18893,Male,20,Chennai,Student,3,0,6,,0
18896,Male,26,Thane,Student,4,0,6,3,0
18899,Male,21,Hyderabad,Student,1,0,8,2,0
18908,Male,23,Visakhapatnam,Student,4,0,9,1,0
18918,Male,19,Chennai,Student,3,0,6,3,0
18923,Female,29,Patna,Student,2,0,8,2,0
18925,Male,27,,Student,4,0,6,4,0
18934,Female,31,Ghaziabad,Student,1,0,8,3,0
18937,Female,29,Pune,Student,2,0,6,2,0
18943,Male,31,Lucknow,Student,2,0,5,1,0
18948,Male,20,Mumbai,Student,4,0,8,4,0
18956,Female,26,Chennai,Student,1,,10,3,0
18957,Male,27,Meerut,Student,3,0,8,1,0
18958,Female,19,Delhi,Student,2,0,6,5,0
18959,Female,28,Srinagar,Student,3,0,8,2,0
18960,Male,20,Rajkot,Student,3,0,6,1,0
18961,Male,34,Patna,Student,1,0,10,4,0
18962,Male,23,Meerut,Student,3,0,6,2,0
18965,Male,26,,Student,3,0,9,2,0
18966,Male,23,Bhopal,Student,3,0,6,2,0
18969,Male,33,Kanpur,Student,3,,7,4,0
18972,Male,29,Bhopal,Student,3,0,7,4,0
18973,Female,18,Indore,Student,3,0,6,1,0
18974,Male,19,,Student,3,0,9,4,0
18983,Male,18,Chennai,Student,5,0,5,1,0
18986,Female,33,Lucknow,Student,4,0,5,3,0
19008,Female,33,Kalyan,Student,1,0,5,4,0
19010,Male,28,Thane,Student,1,,8,,0
19013,Male,20,,Student,2,0,9,5,0
19015,Male,33,Vasai-Virar,Student,3,0,9,4,0
19016,Male,24,Pune,Student,2,0,9,4,0
19017,Male,32,Hyderabad,Student,4,0,9,2,0
19027,Male,32,Bangalore,Student,3,0,7,5,0
19034,Female,28,Kalyan,Student,5,,8,1,0
19035,Female,24,Surat,Student,2,0,7,3,0
19038,Male,28,Hyderabad,Student,4,0,9,4,0
19044,Female,32,Visakhapatnam,Student,3,0,10,1,0
19048,Female,23,Pune,Student,3,0,6,3,0
19051,Female,18,Agra,Student,3,0,6,4,0
19055,Female,26,Chennai,Student,3,0,6,5,0
19059,Male,28,Visakhapatnam,Student,3,0,8,5,0
19061,Female,20,Srinagar,Student,2,0,10,4,0
19065,Female,19,Vasai-Virar,Student,3,0,7,4,0
19070,Female,26,Patna,Student,3,0,9,4,0
19072,Male,25,Ghaziabad,Student,1,0,10,4,0
19073,Male,18,Faridabad,Student,5,0,6,1,0
19089,Male,26,Thane,Student,4,0,7,5,0
19090,Female,29,Kalyan,Student,3,0,10,1,0
19113,Male,26,Vadodara,Student,4,0,7,1,0
19116,Male,33,Ludhiana,Student,5,0,9,3,0
19118,Female,28,Hyderabad,Student,3,0,6,5,0
19126,Male,29,Lucknow,Student,1,,5,5,0
19129,Male,24,Kolkata,Student,3,,8,1,0
19130,Female,18,Chennai,Student,5,0,8,4,0
19131,Male,20,Visakhapatnam,Student,2,0,10,5,0
19136,Female,34,Lucknow,Student,5,,6,3,0
19138,Male,28,Pune,Student,4,0,9,2,0
19143,Male,28,Kalyan,Student,1,0,7,1,0
19154,Male,18,Agra,Student,4,0,8,4,0
19159,Male,28,,Student,5,0,6,1,0
19160,Male,25,Kalyan,Student,3,0,6,4,0
19161,Female,21,Bhopal,Student,3,0,6,5,0
19163,Female,28,Vasai-Virar,Student,4,0,9,1,0
19164,Male,27,Delhi,Student,4,0,5,2,0
19165,Male,30,,Student,3,0,7,3,0
19177,Female,25,,Student,2,0,10,,0
19187,Male,26,,Student,4,0,5,1,0
19191,Male,19,Srinagar,Student,3,0,9,4,0
19197,Female,24,Indore,Student,1,0,8,3,0
19204,Male,25,Rajkot,Student,4,0,9,4,0
19208,Female,27,Agra,Student,5,0,6,4,0
19211,Female,30,Patna,Student,1,0,10,3,0
19226,Male,31,Rajkot,Teacher,3,0,7,5,0
19240,Female,20,,Student,5,0,5,3,0
19257,Female,30,,Student,5,,9,1,0
19260,Male,32,Ghaziabad,Student,5,0,10,1,0
19264,Female,33,Varanasi,Student,1,0,9,4,0
19269,Male,31,Kalyan,Student,3,0,8,4,0
19270,Male,32,Ghaziabad,Student,1,,7,1,0
19279,Female,20,Mumbai,Student,4,0,6,4,0
19286,Male,33,Bhopal,Student,5,0,8,,0
19292,Male,34,Varanasi,Student,4,0,6,4,0
19297,Female,30,Mumbai,Student,5,0,7,,0
19307,Female,19,,Student,3,0,8,5,0
19311,Female,31,Vadodara,Student,3,0,10,4,0
19334,Male,28,Agra,Student,5,0,9,2,0
19341,Male,18,,Student,5,0,8,1,0
19347,Female,23,Rajkot,Student,5,0,9,4,0
19354,Male,24,Vasai-Virar,Student,3,0,5,4,0
19355,Female,28,Ahmedabad,Student,3,0,5,4,0
19369,Male,20,Ludhiana,Student,4,0,7,5,0
19370,Male,20,Bangalore,Student,1,0,9,5,0
19377,Male,18,Varanasi,Student,5,0,8,3,0
19380,Male,32,Delhi,Student,1,,10,2,0
19382,Male,75,Faridabad,Student,1,0,6,2,0
19383,Female,31,Jaipur,Student,1,0,9,1,0
19393,Female,24,Indore,Student,2,0,7,2,0
19402,Female,30,Vasai-Virar,Student,5,0,6,2,0
19406,Female,30,Ahmedabad,Student,2,0,9,2,0
19409,Male,23,Surat,Student,4,0,8,5,0
19411,Male,33,Indore,Student,5,0,8,4,0
19413,Female,21,Indore,Student,5,0,6,4,0
19414,Male,30,Thane,Student,4,0,9,1,0
19417,Female,24,Srinagar,Student,4,,8,,0
19420,Male,31,Bhopal,Student,4,0,6,5,0
19429,Female,31,Vadodara,Student,3,0,6,3,0
19433,Female,25,Kolkata,Student,5,0,8,1,0
19436,Female,18,Visakhapatnam,Student,3,0,6,,0
19437,Male,27,Chennai,Student,2,,7,4,0
19439,Male,26,Varanasi,Student,3,0,5,1,0
19448,Female,19,Agra,Student,5,0,10,2,0
19453,Female,31,,Student,5,,10,1,0
19467,Male,24,Delhi,Student,4,0,9,2,0
19471,Female,30,Hyderabad,Student,5,,5,3,0
19474,Female,24,Visakhapatnam,Student,5,0,8,,0
19476,Male,18,Ahmedabad,Student,1,0,9,4,0
19477,Male,25,Srinagar,Student,1,0,10,2,0
19482,Male,23,Meerut,Student,3,,9,4,0
19484,Male,33,Jaipur,Student,3,0,8,4,0
19488,Male,23,,Student,3,0,8,4,0
19493,Male,24,Lucknow,Student,1,,6,4,0
19502,Male,27,Hyderabad,Student,3,0,7,1,0
19504,Male,32,Lucknow,Student,4,0,6,1,0
19509,Male,32,Mumbai,Student,2,0,9,4,0
19513,Male,24,Mumbai,Student,3,,7,2,0
19518,Male,19,Nagpur,Student,4,0,9,3,0
19522,Male,31,Patna,Student,3,0,8,4,0
19526,Female,34,Thane,Student,4,0,9,3,0
19527,Female,26,Meerut,Student,4,0,8,1,0
19530,Male,18,Kalyan,Student,4,0,9,5,0
19537,Female,22,Surat,Student,1,0,8,4,0
19539,Male,27,Jaipur,Student,4,0,10,5,0
19546,Male,20,Ludhiana,Student,5,0,6,1,0
19553,Male,27,Vasai-Virar,Student,5,0,6,1,0
19556,Male,19,Delhi,Student,4,0,7,4,0
19569,Female,34,Agra,Student,3,0,6,2,0
19572,Male,22,,Student,2,0,10,1,0
19581,Male,26,Ahmedabad,Student,4,,9,3,0
19583,Male,18,Bangalore,Student,3,0,8,,0
19598,Male,24,Hyderabad,Student,4,0,6,1,0
19603,Female,34,Vasai-Virar,Student,1,0,5,5,0
19604,Female,29,Vasai-Virar,Student,5,0,6,1,0
19605,Male,26,Patna,Student,3,0,6,5,0
19611,Female,18,Patna,Student,4,0,8,1,0
19614,Female,-15,,Student,4,0,8,5,0
19617,Male,23,Pune,Student,3,0,6,2,0
19618,Female,30,,Student,3,0,9,1,0
19625,Male,21,,Student,2,,6,4,0
19631,Female,32,Patna,Student,3,0,9,2,0
19632,Male,23,Kanpur,Student,3,0,7,4,0
19633,Male,23,Ghaziabad,Student,1,0,6,1,0
19635,Female,27,Patna,Student,5,0,7,2,0
19642,Female,31,,Student,1,0,6,3,0
19643,Male,20,,Student,2,0,8,5,0
19646,Male,32,Rajkot,Student,4,0,7,4,0
19652,Female,24,Hyderabad,Student,4,0,9,2,0
19660,Male,24,Patna,Student,5,0,8,1,0
19664,Male,27,,Student,1,0,8,2,0
19668,Male,19,,Student,4,0,5,4,0
19671,Male,22,Thane,Student,1,0,6,5,0
19672,Male,32,Bhopal,Student,3,0,7,1,0
19677,Male,21,Vasai-Virar,Student,3,0,6,2,0
19686,Male,32,Nagpur,Student,2,0,6,5,0
19687,Female,20,Delhi,Student,1,0,8,3,0
19698,Male,19,,Student,5,0,6,,0
19701,Male,19,Rajkot,Student,4,0,8,2,0
19704,Female,28,Patna,Student,2,0,9,3,0
19706,Male,18,Kalyan,Student,5,0,7,3,0
19708,Female,33,Pune,Student,5,0,6,1,0
19721,Female,27,Lucknow,Student,3,0,8,1,0
19727,Male,20,Hyderabad,Student,3,0,7,1,0
19733,Female,25,Indore,Student,3,0,6,3,0
19736,Male,24,Lucknow,Student,1,0,5,4,0
19737,Male,21,Surat,Student,1,0,10,5,0
19743,Male,26,Lucknow,Student,1,0,7,4,0
19748,Female,27,Hyderabad,Student,5,0,10,2,0
19751,Female,18,Bhopal,Student,5,0,7,2,0
19761,Male,31,Thane,Student,3,0,6,5,0
19762,Female,20,Srinagar,Student,5,0,7,4,0
19770,Male,33,Meerut,Student,2,0,8,4,0
19777,Male,23,Pune,Student,5,0,6,1,0
19784,Male,18,Nashik,Student,4,0,9,4,0
19785,Male,19,Kalyan,Student,3,0,8,3,0
19791,Female,25,Bhopal,Student,5,0,6,5,0
19794,Female,19,Kalyan,Student,1,0,6,5,0
19795,Female,28,Lucknow,Student,3,0,6,5,0
19796,Female,29,Surat,Student,1,0,10,5,0
19797,Female,24,Kalyan,Student,4,,8,,0
19800,Female,28,Varanasi,Student,3,,5,,0
19804,Male,29,Kolkata,Student,2,0,9,1,0
19808,Male,20,Pune,Student,3,0,9,2,0
19813,Female,23,Mumbai,Student,1,0,6,5,0
19815,Male,33,Nagpur,Student,2,0,7,3,0
19826,Female,24,,Student,3,0,8,4,0
19835,Female,27,Agra,Student,1,0,9,4,0
19846,Female,20,Pune,Student,5,,6,3,0
19848,Male,21,Mumbai,Student,5,0,8,4,0
19850,Male,18,Ahmedabad,Student,5,0,10,,0
19853,Male,18,Vasai-Virar,Student,5,0,6,4,0
19857,Male,29,Kalyan,Student,3,0,6,4,0
19858,Male,18,Kalyan,Student,4,0,9,3,0
19862,Male,23,Meerut,Student,3,0,9,3,0
19865,Male,33,Meerut,Student,3,0,9,3,0
19869,Male,18,Bangalore,Student,3,0,8,4,0
19874,Female,29,Srinagar,Student,3,0,8,4,0
19876,Male,32,Hyderabad,Student,2,0,9,3,0
19885,Female,27,Visakhapatnam,Student,4,0,7,5,0
19886,Male,34,Vadodara,Student,1,0,9,,0
19888,Female,24,Hyderabad,Student,2,0,6,5,0
19889,Male,34,Lucknow,Student,3,0,8,2,0
19892,Male,20,Delhi,Student,3,0,6,4,0
19898,Female,20,Indore,Student,4,0,6,3,0
19899,Male,20,,Student,4,0,8,4,0
19902,Female,32,Chennai,Student,5,0,6,2,0
19913,Female,28,Rajkot,Student,1,0,8,4,0
19915,Female,27,Ludhiana,Student,4,,5,5,0
19921,Male,18,,Student,3,,9,1,0
19922,Female,21,,Student,5,0,5,5,0
19935,Male,28,Jaipur,Student,1,0,10,4,0
19948,Male,30,Lucknow,Student,1,0,6,4,0
19958,Male,24,Kalyan,Student,4,0,7,3,0
19962,Male,20,Hyderabad,Student,3,0,9,1,0
19967,Female,26,Surat,Student,5,0,9,,0
19968,Male,20,Indore,Student,3,0,7,2,0
19973,Male,34,Kalyan,Student,1,0,9,4,0
19976,Male,19,Meerut,Student,2,0,9,3,0
19992,Male,26,Agra,Student,5,0,8,,0
19994,Male,32,Hyderabad,Student,5,0,8,,0
20001,Male,20,Kalyan,Student,2,0,10,5,0
20012,Female,28,Meerut,Student,3,0,9,2,0
20018,Male,19,Rajkot,Student,5,0,6,5,0
20020,Female,-15,Delhi,Student,4,0,5,2,0
20023,Female,21,Chennai,Student,5,0,6,2,0
20047,Female,27,Thane,Student,1,0,5,,0
20049,Female,24,Kolkata,Student,1,0,7,4,0
20052,Male,28,,Student,2,0,10,5,0
20053,Male,20,Chennai,Student,4,0,9,4,0
20057,Male,28,Patna,Student,5,0,7,2,0
20059,Female,28,Ludhiana,Student,5,0,6,3,0
20073,Female,23,Bhopal,Student,3,0,6,2,0
20081,Female,31,Meerut,Student,4,0,9,4,0
20093,Male,19,Patna,Student,5,,8,5,0
20097,Male,28,Bhopal,Student,3,0,9,2,0
20099,Female,21,Visakhapatnam,Student,4,,10,,0
20109,Female,24,Srinagar,Student,1,0,5,5,0
20110,Male,33,Ludhiana,Student,2,0,6,3,0
20112,Male,32,Jaipur,Student,5,0,8,4,0
20115,Male,32,Bhopal,Student,2,0,8,5,0
20118,Male,29,Nashik,Student,3,0,6,5,0
20122,Male,28,Vasai-Virar,Student,1,0,9,4,0
20128,Male,28,Lucknow,Student,3,0,6,1,0
20135,Male,18,Rajkot,Student,5,0,7,4,0
20136,Male,32,Jaipur,Student,5,0,9,4,0
20145,Male,19,Pune,Student,2,0,7,1,0
20147,Male,20,,Student,3,0,8,4,0
20154,Female,26,Vasai-Virar,Student,5,0,10,2,0
20157,Male,23,Kalyan,Student,5,,5,3,0
20159,Female,33,Hyderabad,Student,3,0,10,4,0
20161,Male,33,Srinagar,Student,3,0,5,4,0
20162,Female,26,Jaipur,Student,2,0,6,4,0
20164,Male,21,Agra,Student,5,0,10,1,0
20170,Male,19,Meerut,Student,2,0,7,3,0
20171,Male,32,Bangalore,Student,1,,9,3,0
20177,Female,25,Vasai-Virar,Student,5,0,6,5,0
20178,Female,27,Jaipur,Student,3,0,9,4,0
20186,Male,26,Jaipur,Student,4,0,5,2,0
20192,Male,26,Thane,Student,3,0,10,3,0
20194,Male,28,Rajkot,Student,3,0,6,,0
20206,Female,31,Faridabad,Student,4,0,9,4,0
20218,Female,30,Agra,Student,5,0,10,1,0
20227,Female,30,Kalyan,Student,5,,9,4,0
20228,Male,28,Ludhiana,Student,5,0,9,2,0
20229,Male,29,Kalyan,Student,5,0,10,2,0
20234,Male,22,Nashik,Student,1,0,8,,0
20238,Male,20,Ludhiana,Student,4,0,8,3,0
20241,Female,31,Visakhapatnam,Student,1,0,6,3,0
20248,Male,18,,Student,3,,8,4,0
20253,Male,21,,Student,5,0,5,4,0
20258,Male,31,Jaipur,Student,2,0,10,2,0
20261,Female,21,Surat,Student,1,,10,3,0
20268,Male,34,Hyderabad,Student,3,0,7,,0
20271,Male,20,Pune,Student,3,0,6,3,0
20277,Male,22,,Student,3,0,10,2,0
20279,Female,30,Nagpur,Student,4,0,7,4,0
20280,Male,20,Rajkot,Student,5,0,6,5,0
20283,Male,18,Surat,Student,4,,6,2,0
20296,Male,32,Agra,Student,2,0,8,5,0
20299,Male,20,Bangalore,Student,4,0,6,4,0
20302,Male,34,Patna,Student,3,0,8,4,0
20304,Male,26,Surat,Student,4,0,6,1,0
20313,Female,33,Vasai-Virar,Student,3,0,7,4,0
20315,Female,20,Visakhapatnam,Student,5,0,5,1,0
20316,Male,22,Agra,Student,1,0,7,5,0
20319,Male,26,Ahmedabad,Student,1,0,6,,0
20324,Female,21,Delhi,Student,4,0,6,5,0
20326,Female,20,Patna,Student,3,0,7,5,0
20334,Female,30,Mumbai,Student,1,0,10,5,0
20344,Male,27,Surat,Student,1,0,6,2,0
20345,Male,22,Agra,Student,4,0,10,4,0
20347,Female,23,Chennai,Student,2,0,9,1,0
20356,Male,25,Patna,Student,5,0,10,4,0
20357,Male,33,Delhi,Student,5,0,6,3,0
20400,Male,20,Pune,Student,4,0,7,3,0
20402,Male,23,,Student,4,0,6,2,0
20405,Female,20,Vasai-Virar,Student,4,0,7,3,0
20410,Female,33,Pune,Student,2,0,8,5,0
20421,Female,27,Vasai-Virar,Student,3,0,6,,0
20425,Male,29,,Student,5,0,6,,0
20427,Male,25,Bhopal,Student,5,0,10,3,0
20437,Male,23,,Student,4,0,8,4,0
20443,Female,22,Kalyan,Student,1,0,7,1,0
20449,Male,26,Ahmedabad,Student,2,0,9,1,0
20450,Female,23,Thane,Student,5,,8,,0
20451,Female,24,Faridabad,Student,1,,5,,0
20457,Female,33,Indore,Student,2,0,6,5,0
20462,Male,18,Agra,Student,4,0,6,2,0
20470,Female,19,Mumbai,Student,1,0,10,3,0
20472,Female,27,Hyderabad,Student,3,0,5,3,0
20475,Male,20,Lucknow,Student,4,0,6,4,0
20476,Female,25,Srinagar,Student,4,0,10,5,0
20494,Male,18,Lucknow,Student,2,0,6,3,0
20502,Male,24,Mumbai,Student,4,,9,1,0
20505,Male,19,Rajkot,Student,4,0,9,3,0
20509,Female,24,,Student,2,0,9,3,0
20512,Female,29,,Student,3,0,9,2,0
20513,Male,24,Kolkata,Student,5,,7,5,0
20515,Male,31,Bangalore,Student,5,0,8,4,0
20519,Female,26,Delhi,Student,3,0,6,3,0
20528,Female,31,Jaipur,Student,3,0,5,4,0
20530,Female,25,Kanpur,Student,1,0,10,1,0
20534,Male,20,Surat,Student,5,0,8,1,0
20539,Female,25,,Student,3,0,9,3,0
20544,Male,22,Varanasi,Student,5,0,9,2,0
20550,Male,21,Vadodara,Student,5,0,9,1,0
20552,Female,20,Bhopal,Student,4,0,6,1,0
20553,Female,28,Srinagar,Student,3,,8,4,0
20557,Male,18,Surat,Student,1,0,6,4,0
20566,Male,25,Pune,Student,1,0,9,4,0
20567,Female,27,Agra,Student,2,0,5,5,0
20572,Female,24,Vasai-Virar,Student,4,0,5,2,0
20584,Male,25,Chennai,Student,5,0,8,3,0
20589,Male,18,Thane,Student,3,0,10,5,0
20595,Male,29,Vadodara,Student,2,0,10,5,0
20602,Female,18,,Student,5,0,8,5,0
20604,Female,33,Jaipur,Student,4,0,7,4,0
20605,Male,34,Srinagar,Student,5,0,10,2,0
20614,Male,31,Kolkata,Student,1,0,9,3,0
20617,Male,22,,Student,3,0,8,1,0
20620,Male,28,Varanasi,Student,2,0,10,5,0
20623,Female,25,,Student,2,0,7,4,0
20625,Female,25,Hyderabad,Student,1,0,6,2,0
20628,Male,30,Surat,Student,3,0,6,5,0
20630,Female,23,Srinagar,Student,1,0,10,4,0
20635,Male,28,Ghaziabad,Student,3,0,9,3,0
20636,Male,18,,Student,4,0,9,4,0
20642,Female,29,Vadodara,Student,4,0,6,1,0
20656,Male,23,Nashik,Student,3,0,8,5,0
20657,Male,28,Delhi,Student,5,0,9,3,0
20659,Male,19,Kolkata,Student,3,0,8,1,0
20661,Female,28,Delhi,Student,3,0,5,2,0
20665,Male,27,Lucknow,Student,1,0,8,3,0
20666,Male,28,Bhopal,Student,4,0,10,5,0
20672,Male,33,Nashik,Student,3,0,7,2,0
20678,Male,19,Vasai-Virar,Student,5,0,6,3,0
20680,Male,23,Hyderabad,Student,4,0,8,4,0
20682,Male,31,Lucknow,Student,1,0,9,1,0
20685,Male,34,Nagpur,Student,1,0,7,2,0
20696,Female,33,Kolkata,Student,1,0,10,2,0
20698,Female,20,Delhi,Student,3,0,6,5,0
20706,Male,21,Ludhiana,Student,3,0,9,3,0
20717,Female,18,Meerut,Student,3,0,8,3,0
20721,Female,19,Vadodara,Student,5,0,7,3,0
20722,Female,20,Ludhiana,Student,3,0,6,1,0
20723,Female,-15,Lucknow,Student,1,0,8,,0
20724,Male,29,Kanpur,Student,5,0,10,5,0
20728,Female,24,Delhi,Student,2,0,7,1,0
20744,Male,18,Hyderabad,Student,3,0,6,,0
20749,Male,32,Hyderabad,Student,2,0,10,3,0
20753,Female,21,Jaipur,Student,1,0,10,1,0
20754,Male,31,Ghaziabad,Student,1,0,5,5,0
20756,Female,23,Kalyan,Student,3,0,10,3,0
20761,Male,27,,Student,5,0,7,5,0
20767,Female,23,,Student,2,0,9,5,0
20771,Female,31,Kalyan,Student,5,0,6,2,0
20776,Female,24,,Student,5,0,9,2,0
20786,Male,33,Patna,Student,3,0,6,3,0
20787,Female,21,Kalyan,Student,4,0,7,3,0
20788,Female,23,Surat,Student,4,,5,2,0
20792,Female,29,Ludhiana,Student,2,0,8,1,0
20802,Female,34,Ahmedabad,Student,3,0,9,1,0
20804,Female,21,Kalyan,Student,1,0,6,2,0
20805,Male,32,Srinagar,Student,5,0,8,1,0
20807,Male,33,Srinagar,Student,1,0,6,2,0
20810,Female,21,Chennai,Student,1,0,7,5,0
20819,Female,22,,Student,3,0,6,2,0
20820,Male,28,Rajkot,Student,3,,8,4,0
20824,Female,18,Bhopal,Student,4,0,8,4,0
20828,Male,24,Chennai,Student,4,0,6,4,0
20831,Male,34,,Student,5,0,6,3,0
20835,Male,26,Meerut,Student,5,0,10,1,0
20842,Male,32,Srinagar,Student,5,0,9,4,0
20848,Male,21,Agra,Student,3,0,7,4,0
20852,Male,-15,Lucknow,Student,5,0,6,2,0
20862,Female,32,Agra,Student,3,,9,5,0
20867,Male,20,Srinagar,Student,1,0,10,4,0
20874,Male,31,Vasai-Virar,Student,2,0,7,5,0
20889,Female,32,Kanpur,Student,5,0,9,1,0
20890,Female,27,Delhi,Student,5,0,8,1,0
20895,Female,29,Ghaziabad,Student,5,0,9,3,0
20898,Male,29,Ahmedabad,Student,3,0,7,4,0
20902,Male,33,Kolkata,Student,2,,7,,0
20903,Female,19,Varanasi,Student,5,0,10,,0
20909,Female,28,,Student,1,0,6,4,0
20917,Male,25,Agra,Student,4,0,9,1,0
20920,Male,27,Rajkot,Student,5,,8,5,0
20936,Female,22,Patna,Student,2,0,6,1,0
20937,Male,18,Surat,Student,5,,8,5,0
20950,Male,33,Nagpur,Student,3,0,10,3,0
20952,Female,20,,Student,4,0,6,3,0
20953,Male,24,Srinagar,Student,2,0,10,3,0
20956,Female,27,Kalyan,Student,2,0,6,2,0
20957,Male,31,Pune,Student,5,0,10,,0
20973,Male,20,Hyderabad,Student,5,0,9,4,0
20980,Male,29,Lucknow,Student,3,0,7,3,0
20981,Female,29,Vadodara,Student,1,0,5,5,0
20990,Male,30,Mumbai,Student,2,0,9,2,0
20993,Male,33,Ludhiana,Student,3,0,7,4,0
20999,Male,24,Srinagar,Student,2,0,6,,0
21004,Male,28,Vasai-Virar,Student,5,0,7,4,0
21007,Male,30,Patna,Student,4,0,8,,0
21009,Male,20,Lucknow,Student,3,0,9,3,0
21011,Male,32,Kalyan,Student,4,0,10,2,0
21012,Female,33,Jaipur,Student,1,0,7,3,0
21023,Female,20,Srinagar,Student,3,0,8,,0
21030,Female,34,Nashik,Student,2,0,6,1,0
21033,Male,28,Indore,Student,5,0,6,2,0
21035,Male,23,Faridabad,Student,3,0,6,2,0
21037,Male,33,,Student,4,0,8,2,0
21043,Male,32,Thane,Student,5,0,9,1,0
21055,Female,33,,Student,4,0,10,2,0
21061,Female,29,Agra,Student,4,0,9,,0
21066,Male,32,Ludhiana,Student,3,,8,3,0
21073,Male,21,,Student,3,0,9,4,0
21080,Female,21,Visakhapatnam,Student,1,0,6,3,0
21088,Male,26,Ghaziabad,Student,4,0,7,1,0
21091,Male,27,Patna,Student,5,0,9,1,0
21100,Male,24,Hyderabad,Student,5,0,7,4,0
21106,Female,31,Mumbai,Student,5,0,8,1,0
21115,Male,24,,Student,2,0,9,1,0
21116,Female,24,Vasai-Virar,Student,5,0,6,3,0
21117,Female,28,Srinagar,Student,5,0,8,4,0
21121,Male,32,Agra,Student,3,0,7,,0
21124,Male,30,Nagpur,Student,1,0,6,5,0
21130,Female,24,Agra,Student,1,0,9,2,0
21138,Female,22,Vasai-Virar,Student,3,,10,3,0
21140,Male,20,Meerut,Student,3,,9,,0
21146,Female,24,Visakhapatnam,Student,2,0,9,1,0
21150,Male,19,,Student,5,0,6,4,0
21153,Female,27,Thane,Student,5,0,6,,0
21155,Female,32,Bhopal,Student,1,0,7,1,0
21158,Male,28,Agra,Student,4,0,7,5,0
21167,Female,25,Nagpur,Student,4,0,9,3,0
21168,Female,24,Agra,Student,1,0,6,4,0
21170,Male,33,Lucknow,Student,2,0,8,,0
21174,Female,33,Kalyan,Student,5,0,9,3,0
21180,Male,29,Kolkata,Student,2,0,10,3,0
21182,Female,34,Kalyan,Student,1,0,10,3,0
21187,Female,29,Bhopal,Student,4,0,9,4,0
21189,Male,30,Vasai-Virar,Student,3,0,7,1,0
21193,Male,27,Nashik,Student,2,0,5,4,0
21200,Male,29,Surat,Student,3,0,6,5,0
21201,Male,26,Agra,Student,5,0,9,3,0
21216,Female,24,Kalyan,Student,5,0,7,5,0
21219,Female,24,Kanpur,Student,5,0,9,2,0
21220,Male,33,Delhi,Student,2,,6,5,0
21236,Male,28,Kolkata,Student,4,0,9,4,0
21238,Male,27,Surat,Student,2,0,8,2,0
21256,Male,18,Varanasi,Student,5,0,6,3,0
21266,Male,24,Kolkata,Student,4,0,5,1,0
21279,Male,32,Varanasi,Student,3,0,6,1,0
21286,Male,33,Vasai-Virar,Student,2,0,8,3,0
21304,Male,20,Srinagar,Student,5,0,9,3,0
21305,Female,28,,Student,5,0,9,2,0
21306,Female,25,Lucknow,Student,5,0,6,5,0
21331,Male,24,Hyderabad,Student,3,0,5,2,0
21333,Male,21,Meerut,Student,1,0,9,5,0
21334,Male,34,Hyderabad,Student,4,,7,5,0
21343,Male,18,Surat,Student,5,0,6,5,0
21352,Male,31,Ahmedabad,Student,2,0,9,,0
21353,Male,24,Bhopal,Student,4,0,8,1,0
21357,Female,33,Nashik,Student,3,0,6,3,0
21360,Male,20,Hyderabad,Student,3,0,7,4,0
21374,Male,25,Jaipur,Student,3,,6,4,0
21385,Male,25,Vasai-Virar,Student,5,0,10,3,0
